Image Index,PSNR,SSIM,LPIPS
1,33.0428376160915,0.8900821830403877,0.2344592660665512
2,32.52103781801624,0.8661644554912997,0.14551801979541779
3,33.65544423379846,0.8889667328685983,0.17890533804893494
4,32.2740870068928,0.8795243151183763,0.22829140722751617
5,34.12880625819565,0.9194758563250547,0.13017874956130981
6,34.650839531699404,0.9219221898726998,0.15802781283855438
7,33.90122968785616,0.909247041010011,0.1242203637957573
8,33.65612144654788,0.8933415690273723,0.12937384843826294
9,36.099430622559005,0.9376750286222864,0.14589408040046692
10,34.621446352125986,0.9344017624615711,0.19434651732444763
11,34.06954874929325,0.9204973674561927,0.15911933779716492
12,34.90853084603057,0.9239536427143079,0.12463825941085815
13,33.663865712433875,0.8936047711295241,0.1465741991996765
14,35.412823171899255,0.9237712122119653,0.13349789381027222
15,35.635833668120675,0.9447707231620197,0.17166171967983246
16,33.594558631402215,0.8855935504996185,0.16530011594295502
17,33.300992541339475,0.8881362034399398,0.14606952667236328
18,34.00611347675097,0.9155034076261814,0.13006731867790222
19,34.23753183049281,0.91154379386524,0.20739144086837769
20,36.9256537846898,0.970948745782972,0.11217369139194489
21,34.1618453283341,0.9153890533217318,0.13796263933181763
22,34.11821086470474,0.9054967423713185,0.14854027330875397
23,32.94458466212386,0.9035230417288532,0.13363847136497498
24,33.10320525702729,0.8869939422770682,0.14959141612052917
25,33.65910404727941,0.9066702011792857,0.13823546469211578
26,34.0849585898517,0.9148391780200222,0.16155120730400085
27,33.495010438415115,0.9005929984453327,0.14467664062976837
28,35.56957931435764,0.936659015949815,0.15906384587287903
29,34.78317958590149,0.9182702426214879,0.1883915364742279
30,33.67783485068485,0.8925850702224138,0.16461820900440216
31,32.89172918215821,0.8861822312376827,0.15792277455329895
32,35.9992731557153,0.9534016093147234,0.13164028525352478
33,34.406338775637046,0.9089279996664524,0.1307796984910965
34,32.638283555690236,0.8813453372036267,0.15812841057777405
35,32.91253631393825,0.8855071001421729,0.19737577438354492
36,33.79275676514614,0.8996992189069348,0.16514673829078674
37,33.95329664039953,0.9057894992728089,0.14567597210407257
38,34.018627481219056,0.907612299146894,0.1463320553302765
39,36.47069509738053,0.935459448174327,0.054839156568050385
40,31.335069576148584,0.8540852369654162,0.1613026261329651
41,31.827670776368887,0.8546897079541336,0.16505712270736694
42,35.877483751542535,0.9476523139105218,0.1904061883687973
43,33.46532258675388,0.8912588734072422,0.13680113852024078
44,33.57923401188094,0.9036559574368661,0.1713825911283493
45,33.63547291674404,0.8894028680637126,0.20960427820682526
46,33.53971779027024,0.8893882091410713,0.14695176482200623
47,32.9040772295119,0.8834578751886666,0.14129957556724548
48,33.815300211946635,0.9119669135047982,0.12554702162742615
49,35.217549397915874,0.9377196291356208,0.23190441727638245
50,34.14040657835282,0.9174793794723682,0.1257828027009964
51,33.26780408368968,0.876014853666904,0.139430969953537
52,33.573505991033905,0.9007151213198936,0.11040453612804413
53,33.55342367002034,0.9029227542512568,0.14099253714084625
54,35.815196232897314,0.9363782459543045,0.13596031069755554
55,33.70758594176324,0.9015455639652368,0.14602795243263245
56,34.22551337522764,0.92119572918659,0.17550155520439148
57,34.600199912560704,0.9324607885905059,0.12579059600830078
58,34.80067040206463,0.9153308755341157,0.1570322960615158
59,34.12992709639275,0.9024675222648038,0.22551089525222778
60,33.55919596607237,0.9005385228383043,0.14473910629749298
61,33.30468549298659,0.8890070036051261,0.18774688243865967
