Image Index,PSNR,SSIM,LPIPS
1,29.718585092944444,0.8560602854593313,0.3367764353752136
2,29.060832923203712,0.8251947800469916,0.25585973262786865
3,30.708097156091277,0.8634120761366801,0.25218552350997925
4,29.097992738655915,0.8455680203999438,0.33881449699401855
5,30.919996488350915,0.8975180625571118,0.2083652764558792
6,31.965888522153843,0.9014085920897273,0.2221307009458542
7,30.44953124889654,0.8914687896108149,0.2022688388824463
8,30.965503234303092,0.8765504814222375,0.21830758452415466
9,32.01941907590462,0.9243705930044542,0.24564588069915771
10,30.979360733884782,0.9183479823914552,0.2842376232147217
11,30.469769228424042,0.8944442007692155,0.2463316172361374
12,31.13155869196708,0.9145079832708098,0.20940440893173218
13,30.101320929032653,0.8618248367656272,0.23331278562545776
14,31.90257348587721,0.9089981668662719,0.22393818199634552
15,32.59489026683692,0.9325002199189065,0.24656963348388672
16,30.663777262215824,0.8598018166363159,0.2574622929096222
17,30.16434142381431,0.8584282791451109,0.23943257331848145
18,30.146345524456795,0.889944027782708,0.21868154406547546
19,30.929748787407085,0.8916547802580908,0.307618647813797
20,33.30250723437232,0.9668172325831664,0.18911112844944
21,31.08692845891322,0.897191227172356,0.21330295503139496
22,30.90386273760196,0.8844627036003375,0.21584364771842957
23,28.945604159157345,0.8684046820444256,0.23997534811496735
24,29.693744711801934,0.8657053988144159,0.2483823150396347
25,30.397321507680548,0.8793418515254281,0.22378304600715637
26,30.916025340805863,0.8969235860106014,0.22888320684432983
27,30.298936871703745,0.8745207066489906,0.21785898506641388
28,32.10128243172547,0.9243035642375828,0.30718863010406494
29,30.928737632395222,0.89528445693385,0.2982603907585144
30,30.82318462045846,0.8680083591426108,0.23328231275081635
31,29.008241480254767,0.8504219816355277,0.2796393632888794
32,31.785074363714617,0.941058866534678,0.22968065738677979
33,31.299528039841906,0.8919897144445246,0.22406387329101562
34,28.562643924444284,0.8357028251025862,0.2540096938610077
35,29.782299988778007,0.8549326737505507,0.295464426279068
36,30.7126747611499,0.8721332337441755,0.24627575278282166
37,30.755770708634152,0.884939404319769,0.24275943636894226
38,30.671842659961705,0.8847908835283836,0.22105446457862854
39,31.426532628328747,0.8990695328417628,0.11871372908353806
40,26.599548193685372,0.7718425614072121,0.3225720226764679
41,28.330468024156733,0.8045342711175985,0.2847737669944763
42,32.680157770168925,0.9356567731088522,0.26751410961151123
43,30.36235839879322,0.8718743119638156,0.2488793432712555
44,30.462997769761053,0.8767964572855176,0.2639063000679016
45,30.61110053765327,0.8607663512885149,0.2989068925380707
46,30.216975925125436,0.8621585114725688,0.22338227927684784
47,30.969997143861704,0.8678380929578683,0.20817053318023682
48,30.463674635702564,0.8888405963748206,0.2150394320487976
49,31.697233326194404,0.919981963138302,0.2872477173805237
50,31.10033302345466,0.900931673872497,0.21434292197227478
51,29.778779588131204,0.8340492283019054,0.23661744594573975
52,29.520605112796726,0.8649751562852286,0.22078928351402283
53,30.599623840576736,0.8777401631325857,0.2231348305940628
54,32.66170510296767,0.9353151395657722,0.21566219627857208
55,30.33083781355968,0.8758075528938363,0.22653576731681824
56,30.12673975492224,0.9001124523661451,0.2937440872192383
57,31.489683860764043,0.913841796808095,0.21508944034576416
58,31.619357737397852,0.8962451687470971,0.2415170520544052
59,30.794554467063673,0.8876778894082631,0.33294177055358887
60,30.61407594983441,0.8780453422040676,0.23382526636123657
61,30.203718266544527,0.8544742686343688,0.2825813889503479
62,31.047229179270225,0.8922127943079609,0.2322576642036438
63,30.13077235223134,0.8750985200679905,0.25953274965286255
64,32.532483293818984,0.9175200650538019,0.27848702669143677
65,30.89992035590765,0.8731269690296624,0.2515123784542084
66,34.99651675204396,0.9601910913963502,0.24172431230545044
67,30.243579783577353,0.8667160253280912,0.2509629428386688
68,29.969330217356717,0.8463091921303663,0.2812097668647766
69,31.037222288339898,0.8937042395496212,0.25075763463974
70,30.63286015872986,0.9140604341810112,0.19398516416549683
71,30.62984897720682,0.8644071171668504,0.2602555751800537
72,30.969701236307486,0.8729192629751316,0.228672593832016
73,30.24811674430697,0.8666294511089233,0.2291749119758606
74,27.3791763758727,0.8745939668671442,0.22262915968894958
75,33.683790814634975,0.9597531915182757,0.2267935425043106
76,33.06580260583037,0.9475562022857081,0.22101782262325287
77,29.799544815139587,0.8674093960114774,0.31799566745758057
78,33.44730368321303,0.9642195861631998,0.21808287501335144
79,34.258275556238395,0.9460922546685796,0.2863207459449768
80,31.421670023064202,0.9268148528912549,0.2038630098104477
81,29.94597604544333,0.8711696356332702,0.2875690460205078
82,31.25354351370859,0.9180661400936447,0.24276995658874512
83,27.911253185636763,0.8119246159620906,0.2598799169063568
84,33.49478373833297,0.9242265435546623,0.28336527943611145
85,32.64359605769592,0.9371419249285255,0.2524312734603882
86,30.927750582886503,0.8904324252093189,0.22783179581165314
87,31.17107185941161,0.9106402124195142,0.25956276059150696
88,30.998977407162872,0.9208909579958254,0.16322678327560425
89,32.46367206723711,0.899068904506882,0.3163782060146332
90,32.0588169000813,0.9274288237374976,0.25931259989738464
91,32.240433100918786,0.9094679094566656,0.31891658902168274
92,30.463281842512863,0.8963270546320944,0.23364466428756714
93,30.315149337562968,0.8735450095419206,0.24592605233192444
94,30.295476643111435,0.8553488289300005,0.2347208708524704
95,30.534427239589842,0.8664813695950918,0.2076045274734497
96,33.4667708795314,0.9517250097489414,0.2230464518070221
97,29.732279297992136,0.8541135470041474,0.23775945603847504
98,29.242944319204298,0.8380171879253695,0.29498550295829773
99,33.49356821605774,0.9382332622538696,0.30431365966796875
100,30.38031285106879,0.8841036461318891,0.24520297348499298
101,29.926235581924864,0.8698209310025928,0.2243761569261551
102,30.6872847588087,0.8901770546844909,0.15756385028362274
103,31.12604238155535,0.8808772578338724,0.18867477774620056
104,29.987754947726653,0.8586467106400432,0.26826369762420654
105,31.308300350929407,0.882651929225865,0.22724662721157074
106,30.363401787434018,0.9089105609525303,0.2549508810043335
107,30.629516953167123,0.8760719937553425,0.225641131401062
108,29.504165231852294,0.8629695662808077,0.2607678771018982
109,30.684723343054408,0.8868944931825993,0.2040119469165802
110,31.434129247605416,0.8955546390395908,0.23695439100265503
111,30.723563182172285,0.8940923008272917,0.23133140802383423
112,27.964084131612694,0.8786993554666275,0.16232095658779144
113,31.251770501396,0.8945423226710646,0.19395194947719574
114,30.210292830166118,0.8944872721268219,0.2535099685192108
115,30.91714822995035,0.8891869494808036,0.23524494469165802
116,30.165437822397976,0.8521448554562775,0.24293437600135803
117,31.754892852822792,0.895394999722039,0.20282980799674988
118,33.6382253439274,0.9387700125179842,0.21303343772888184
119,29.40316709410482,0.8499119896431304,0.2952048182487488
120,27.784327146663475,0.8475173426627827,0.22883135080337524
121,26.20707401443701,0.8890384511020621,0.17649319767951965
122,31.02371646271721,0.885640345921194,0.20584310591220856
123,30.496826461017434,0.8682445707254887,0.22583486139774323
124,31.493580442881616,0.8964753492666179,0.24708646535873413
125,31.15266463316999,0.9086276325875153,0.2215159833431244
126,32.62650413569715,0.9296941630722683,0.2543600797653198
