Image Index,PSNR,SSIM,LPIPS
1,31.226332811187568,0.8670971346205192,0.29732567071914673
2,30.83845059559287,0.85896672849581,0.21826039254665375
3,32.14506700112351,0.8746671774562905,0.22995702922344208
4,30.616912220045542,0.861991610752056,0.2970351576805115
5,32.033434657344586,0.9058265880281201,0.1840202510356903
6,33.20725538015882,0.909562507777016,0.20617267489433289
7,32.34136205335201,0.9028598122502749,0.17332252860069275
8,32.239632257977306,0.8846174095365179,0.18653541803359985
9,33.83366533656583,0.9209617699547521,0.21717095375061035
10,32.760343558230495,0.926101530701497,0.2784029543399811
11,32.09277056113817,0.9065116836301862,0.22267727553844452
12,32.908348376001406,0.9249134197851062,0.19880443811416626
13,31.525886639402163,0.8752963827817908,0.2136581689119339
14,33.68013023986834,0.9172935124922464,0.21630752086639404
15,33.99277036786481,0.9377330082527559,0.22439640760421753
16,31.866766758484594,0.867172492633474,0.23017680644989014
17,31.61379034550851,0.8736861956651526,0.2182304412126541
18,31.579502019711143,0.9031564981944505,0.20018406212329865
19,32.54338604811167,0.9006830339269126,0.26616543531417847
20,35.29978437463314,0.971180885996677,0.16452249884605408
21,32.489501889384556,0.9062497388789066,0.18632806837558746
22,32.52266907816137,0.8911505622425965,0.1872970163822174
23,30.45773805736909,0.8833410847980249,0.21147753298282623
24,31.189868515686427,0.875860254821735,0.21371284127235413
25,31.79310049672352,0.89410838264778,0.19624342024326324
26,32.1571087738841,0.9043299131518313,0.21139337122440338
27,31.76130361271604,0.8880304255271823,0.19603011012077332
28,33.32213791500619,0.9300467802993027,0.2869533598423004
29,32.80835207264273,0.9080443916674245,0.28005456924438477
30,31.770047562860853,0.876926067076455,0.2168060839176178
31,30.73021902925032,0.870028660975631,0.24948084354400635
32,33.48002797784119,0.9455579512617293,0.2186824381351471
33,32.95435896066028,0.902016422270344,0.19658036530017853
34,30.354063450236026,0.8580882892931772,0.22319430112838745
35,31.30638796066836,0.8688551446045393,0.26269805431365967
36,32.241650070176505,0.8853189639472984,0.2273225337266922
37,31.922051478224624,0.8932153062558043,0.22336509823799133
38,32.383775261863256,0.8911309352370436,0.20572146773338318
39,33.8377360489393,0.9257245637477945,0.10250376909971237
40,28.56917290973105,0.8088754982390024,0.2610669732093811
41,29.59756183212674,0.8195027149181651,0.2536684274673462
42,34.25104518587696,0.9429575414090627,0.23689371347427368
43,31.698021591169862,0.8826300551954264,0.220054030418396
44,31.954674682681695,0.8937648337248169,0.23539021611213684
45,31.987616734701604,0.8717452419964516,0.29703181982040405
46,31.99805394231968,0.8767475364795263,0.2054021656513214
47,32.355057245399536,0.8837242615919636,0.19330334663391113
48,32.07726096397364,0.8989219805063596,0.1838945746421814
49,33.291512268401256,0.926972313770174,0.27881181240081787
50,32.04821484030208,0.9076600853176708,0.1990583837032318
51,31.308801636779926,0.8482637064844476,0.2152036726474762
52,31.029550233210923,0.8770755688934143,0.18896932899951935
53,31.767457295400305,0.8875756528150494,0.20907993614673615
54,34.00645639668369,0.9415532064401555,0.21678851544857025
55,31.931638776498524,0.8889019069285465,0.2018640637397766
56,31.71318025083934,0.9074918314323436,0.27292847633361816
57,32.77511381265553,0.9222279139611258,0.16644197702407837
58,32.955805819627976,0.9062856912835473,0.25371935963630676
59,32.43990696776137,0.8960074149391317,0.33484378457069397
60,32.28895434333377,0.8937595297887265,0.20611190795898438
61,31.353520350495728,0.8669408658442914,0.26400667428970337
62,32.74900082980851,0.8999136270487734,0.18871068954467773
63,31.701350194783664,0.8894863147592609,0.24449171125888824
64,33.697690144572256,0.9232732780435747,0.2551560699939728
65,32.3921676924642,0.883452252090787,0.22533245384693146
66,36.67393056211099,0.964761369885481,0.20538084208965302
67,31.692242097704614,0.8550904045886802,0.2302795946598053
68,31.53690123275346,0.8643985100117355,0.23634210228919983
69,32.661443768885675,0.9056170773174735,0.22220785915851593
70,33.029273833196584,0.9295461150958702,0.18364402651786804
