Image Index,PSNR,SSIM,LPIPS
1,33.17139217956974,0.8901900425448664,0.19338366389274597
2,32.54181655662994,0.8704817169103687,0.13704805076122284
3,33.66049210776998,0.8902162644779786,0.1696692258119583
4,32.423449786945135,0.8818974004464761,0.20586618781089783
5,34.20763902235913,0.9175908169374495,0.1304200440645218
6,34.88322593070863,0.9219679461102791,0.15149347484111786
7,33.85753783759475,0.911820505286392,0.12577718496322632
8,33.46252033667691,0.890423316445017,0.1251421570777893
9,35.516817762434215,0.929634813647131,0.1615612804889679
10,34.49377191982767,0.9326896064225279,0.20854666829109192
11,34.049616753451474,0.9205655045359998,0.15208695828914642
12,34.48491121933361,0.9217068571753612,0.15085312724113464
13,33.43328176061264,0.886333323609661,0.1553650051355362
14,34.97192591188621,0.9209835719138988,0.15377533435821533
15,35.74276880514002,0.9442219514204505,0.18371200561523438
16,33.21414114554936,0.8838165804932699,0.17564983665943146
17,33.102805727879414,0.8861058171278077,0.1494702696800232
18,33.90704916951664,0.9133742213181879,0.13049986958503723
19,34.31299763596275,0.9126625547603275,0.1835554987192154
20,37.12626750743793,0.9715453303428837,0.12030676752328873
21,33.980702059095485,0.9136475373709334,0.13354066014289856
22,34.15695777010288,0.9031021094515195,0.14297276735305786
23,32.659678120710666,0.9020134883468227,0.12476906180381775
24,32.906703190309244,0.8879602233105105,0.15327516198158264
25,33.284663020623114,0.9035940939823208,0.13512256741523743
26,33.80719443537324,0.9142552679543486,0.1587679088115692
27,33.393507915632426,0.9022099629869134,0.13692429661750793
28,34.905800137139835,0.9349446596163219,0.17069783806800842
29,34.032208123404544,0.9163758083169216,0.2219112664461136
30,33.82713884912249,0.8934268926429848,0.15614502131938934
31,32.6776163371288,0.878426098579065,0.16993123292922974
32,35.45632230217005,0.9535895182099218,0.15641799569129944
33,34.410689349789834,0.8982824856433074,0.12645770609378815
34,32.27673326043328,0.8708391471578708,0.15215478837490082
35,32.97953451990924,0.8859320551039539,0.17434851825237274
36,33.80906328305757,0.9007179972215874,0.159343883395195
37,33.87783135313287,0.904196656785899,0.14647002518177032
38,33.75164774729713,0.894560647611947,0.13489048182964325
39,35.69350645570256,0.8742832812972108,0.07150029391050339
40,30.993212195118367,0.8438857452687613,0.15044742822647095
41,31.593363108024384,0.8504424124131671,0.16530683636665344
42,36.25661161575749,0.9483646627228172,0.18245194852352142
43,33.33925198520832,0.8878764383038922,0.14502055943012238
44,33.80832495756252,0.903516001390863,0.1538962423801422
45,33.72561653283013,0.8884260142356586,0.2101716846227646
46,33.58627570780314,0.8890233741851896,0.14824315905570984
47,33.8344261276722,0.8837991992434107,0.1301199495792389
48,34.05062211637636,0.9130494409053683,0.12688609957695007
49,35.388322877050854,0.9370053179010337,0.22781990468502045
50,34.189998560512905,0.9193456906197603,0.1341352015733719
51,33.052027937480965,0.8765680764774004,0.14604683220386505
52,33.354823224091575,0.900830210931039,0.1159357950091362
53,33.77323494499406,0.9041974540285143,0.14362378418445587
54,35.50475354407646,0.9375798617194985,0.1567247062921524
55,33.71546755959005,0.8961920453544803,0.14408031105995178
56,34.10297448616228,0.9235402390243572,0.18865753710269928
57,34.03386460258494,0.9338847239606085,0.12755155563354492
58,34.43732641124238,0.9137152967554503,0.174202561378479
59,33.840691296044255,0.9078876774327806,0.22010353207588196
60,33.518456410648966,0.9018111508711828,0.1446954607963562
61,33.20239636333602,0.8873397788068459,0.18298038840293884
62,34.183172807545716,0.9039272463646869,0.13422249257564545
63,33.64064104312004,0.9036906897627233,0.16443608701229095
64,35.3448097744515,0.9283654292426637,0.17905032634735107
65,34.055221096012865,0.8970449303015958,0.1664150208234787
66,38.19356411087267,0.965600199975714,0.187891885638237
67,33.637650189735595,0.8792255954407259,0.1513545662164688
68,33.41158037746092,0.8820795312492545,0.17480100691318512
69,34.043300882210254,0.9158519448125693,0.1378575712442398
70,34.77855515782211,0.936311326178769,0.13960477709770203
