Image Index,PSNR,SSIM,LPIPS
818,33.4916,0.9067,0.1604
819,34.1535,0.8996,0.1676
820,33.5192,0.8979,0.1292
821,33.1818,0.8843,0.1617
822,37.2246,0.9544,0.1266
823,34.5639,0.9045,0.1805
824,35.1211,0.9163,0.1292
825,34.4408,0.9301,0.1406
826,33.4673,0.8844,0.1777
827,32.9615,0.8782,0.1711
828,35.9560,0.9237,0.2023
829,34.4338,0.9071,0.1617
830,34.4684,0.8939,0.1536
831,33.4993,0.8782,0.1716
832,34.4771,0.9150,0.1481
833,31.3998,0.8596,0.1686
834,34.3813,0.9029,0.1461
835,35.4763,0.9276,0.2033
836,35.2503,0.9215,0.1380
837,33.4286,0.8870,0.1507
838,34.0388,0.8909,0.1729
839,34.2688,0.8946,0.1875
840,33.7414,0.8809,0.1377
841,36.9931,0.9531,0.1666
842,34.6357,0.9256,0.1363
843,32.4489,0.8714,0.1633
844,34.4268,0.9114,0.1428
845,32.4583,0.8753,0.1888
846,31.8741,0.8651,0.1624
847,33.8275,0.8930,0.1363
848,31.7075,0.8564,0.1747
849,32.8971,0.9035,0.1211
850,34.5536,0.8826,0.1317
851,34.4786,0.8975,0.1565
852,35.7861,0.9333,0.1393
853,34.1106,0.9173,0.1357
854,34.6508,0.9065,0.1439
855,33.7345,0.8993,0.1393
856,33.8544,0.9066,0.2112
857,33.9393,0.9091,0.1586
858,34.7735,0.9250,0.1427
859,35.4798,0.9261,0.1384
860,33.8663,0.8996,0.1551
861,34.3039,0.9037,0.1401
862,34.1141,0.8534,0.1595
863,35.1231,0.9312,0.1555
864,33.0251,0.8995,0.1775
865,33.5549,0.9021,0.1436
866,34.0747,0.9119,0.1446
867,35.6924,0.9280,0.1392
868,34.2929,0.9158,0.1970
869,34.1666,0.9025,0.1628
870,33.6744,0.8856,0.1355
871,37.1080,0.9541,0.1674
872,33.6869,0.8961,0.1639
873,34.7061,0.8943,0.1773
874,35.0985,0.9236,0.1209
875,34.5728,0.8955,0.1187
876,37.1692,0.9557,0.1706
877,35.9619,0.9036,0.2056
878,33.9551,0.9006,0.1618
879,35.4763,0.9245,0.1963
880,34.8582,0.9116,0.1469
881,34.1952,0.8988,0.0937
882,36.7558,0.9530,0.1949
883,34.7215,0.9163,0.1419
884,33.1847,0.8902,0.1498
885,35.5895,0.9402,0.1570
886,36.1650,0.9514,0.1108
887,34.8928,0.9284,0.1518
888,34.5676,0.9146,0.2474
889,34.0445,0.8959,0.1780
890,34.4177,0.9165,0.1399
891,33.7429,0.9001,0.1227
892,32.5460,0.8797,0.1505
893,33.4951,0.8675,0.1635
894,33.5497,0.8745,0.1367
895,32.7117,0.8832,0.1939
896,34.0570,0.9140,0.1822
897,34.2028,0.9062,0.1790
898,33.7937,0.9087,0.1301
899,35.0993,0.9334,0.1397
900,33.2093,0.8816,0.1851
901,36.3985,0.8979,0.0982
902,35.4570,0.9356,0.1621
903,34.3121,0.8905,0.1002
904,33.2615,0.8982,0.1203
905,34.3063,0.9101,0.1341
906,34.8887,0.9204,0.1398
907,33.8280,0.9001,0.1618
908,34.6488,0.9189,0.1598
909,33.7162,0.9091,0.1365
910,33.6220,0.9087,0.1773
911,34.4047,0.9161,0.1630
912,33.6650,0.8658,0.1049
913,32.5956,0.8856,0.1569
914,34.7361,0.9152,0.1444
915,34.4812,0.9090,0.1258
916,34.3276,0.9193,0.1112
917,35.9907,0.9472,0.1695
918,33.9130,0.8498,0.1392
919,35.0654,0.9132,0.1283
920,35.1236,0.9510,0.1574
921,35.0018,0.9189,0.1519
922,33.5460,0.8962,0.1543
923,34.6459,0.9143,0.1584
924,34.0001,0.8996,0.1620
925,33.8866,0.8761,0.1491
926,34.0596,0.9079,0.1859
927,32.7989,0.8849,0.1575
928,33.7089,0.9052,0.1374
929,33.9503,0.8924,0.1582
930,34.1607,0.9068,0.1205
931,34.8158,0.9142,0.1481
932,34.3226,0.8979,0.1518
933,34.0806,0.9000,0.1511
934,36.0157,0.9415,0.1463
935,34.1774,0.9124,0.1976
936,32.8144,0.8677,0.1662
937,36.1883,0.9441,0.1016
938,34.7495,0.9186,0.1382
939,34.3205,0.9161,0.1500
940,34.8640,0.9157,0.1587
941,34.1629,0.9113,0.1383
942,37.8011,0.9573,0.2083
943,37.0217,0.9616,0.2109
944,33.3679,0.7987,0.1435
945,36.4559,0.9339,0.2009
946,33.8281,0.8816,0.1200
947,33.4741,0.8772,0.1809
948,35.4625,0.9260,0.1511
949,34.4021,0.9125,0.1312
950,34.0664,0.9062,0.1440
951,34.7577,0.9254,0.1794
952,33.7230,0.9020,0.1609
953,35.2217,0.9285,0.1805
954,34.0205,0.9041,0.1342
955,33.8576,0.9073,0.1404
956,34.6896,0.9017,0.1365
957,33.3949,0.8785,0.1567
958,37.3241,0.9538,0.1371
959,32.1593,0.8442,0.2032
960,34.4616,0.8830,0.1538
961,34.6705,0.8912,0.1405
962,33.5197,0.8984,0.1581
963,37.5291,0.9576,0.1995
964,34.2087,0.9056,0.1574
965,34.0891,0.9040,0.1455
966,34.5688,0.9108,0.1528
967,34.4584,0.9205,0.1421
968,33.7025,0.9101,0.1247
969,34.2621,0.8601,0.1230
970,34.2901,0.9035,0.1519
971,33.8699,0.9103,0.1404
972,34.2181,0.8881,0.1328
973,33.8443,0.8924,0.1514
974,33.9131,0.8953,0.1630
975,36.3517,0.9377,0.1328
976,32.6107,0.8801,0.1750
977,36.5839,0.9170,0.2303
978,33.7458,0.9004,0.1420
979,34.1251,0.8926,0.1362
980,33.9879,0.8999,0.1854
981,33.7651,0.8962,0.1650
982,33.9065,0.9097,0.1555
983,33.2545,0.8690,0.1286
984,34.6798,0.9177,0.1205
985,33.6480,0.8807,0.1291
986,34.4400,0.9068,0.1801
987,33.5572,0.8951,0.1421
988,35.5130,0.9286,0.1605
989,34.5404,0.9072,0.1598
990,34.8877,0.9312,0.1536
991,33.1792,0.8458,0.1542
992,34.6612,0.9250,0.1750
993,34.0828,0.8901,0.1311
994,33.9638,0.9063,0.1831
995,34.6203,0.9092,0.1427
996,33.0953,0.8916,0.1475
997,33.5051,0.9102,0.1528
998,33.0933,0.8920,0.1259
999,34.4300,0.8928,0.1209
1000,34.2285,0.8735,0.1321
1001,34.1406,0.8893,0.1414
1002,33.7518,0.8964,0.1578
1003,35.0420,0.9107,0.1664
1004,33.0693,0.8926,0.1208
1005,34.5411,0.9033,0.2348
1006,33.9538,0.8893,0.1789
1007,34.2935,0.9087,0.1572
1008,39.2535,0.9698,0.1513
1009,36.7652,0.9599,0.1673
1010,33.4647,0.8945,0.1291
1011,34.3107,0.9135,0.1653
1012,34.4068,0.9137,0.1896
1013,34.3533,0.9160,0.1645
1014,37.3359,0.9549,0.2235
1015,34.2035,0.9055,0.1453
1016,36.9095,0.9430,0.2349
1017,34.2986,0.9121,0.1529
1018,33.9322,0.8956,0.1473
1019,34.2257,0.9072,0.1445
1020,34.1801,0.9051,0.1391
1021,34.2962,0.9107,0.1461
1022,36.6783,0.9452,0.1533
1023,37.1929,0.9497,0.1953
1024,35.8001,0.9491,0.1799
1025,35.1457,0.9336,0.1517
1026,36.0297,0.9360,0.1579
1027,34.5848,0.9191,0.1172
1028,35.6197,0.9301,0.1512
1029,34.7393,0.9127,0.1519
1030,33.9287,0.9177,0.1314
1031,33.9571,0.8974,0.1845
1032,34.5938,0.9118,0.1621
1033,32.5982,0.8718,0.1614
1034,35.8772,0.9357,0.1051
1035,33.4392,0.8982,0.1723
1036,33.7197,0.8698,0.1257
1037,34.3297,0.9150,0.1282
1038,33.3461,0.8662,0.1376
1039,38.6111,0.9636,0.1819
1040,32.7494,0.8722,0.1860
1041,33.1484,0.8927,0.1253
1042,34.3919,0.9083,0.1487
1043,34.2289,0.9027,0.1647
1044,33.8639,0.8939,0.1443
1045,35.6003,0.9182,0.2217
1046,34.0302,0.9100,0.1573
1047,35.6934,0.9374,0.1599
1048,33.8658,0.8988,0.1593
1049,32.4743,0.8575,0.1689
1050,36.2739,0.9304,0.1953
1051,34.0035,0.8821,0.1381
1052,34.3348,0.9101,0.1309
1053,34.8116,0.9151,0.1679
1054,36.7610,0.9560,0.1373
1055,34.2936,0.9068,0.1409
1056,34.1872,0.8971,0.1250
1057,34.1263,0.9079,0.1354
1058,33.7301,0.8758,0.1626
1059,33.7657,0.9004,0.1356
1060,34.0224,0.9150,0.1281
1061,33.7345,0.8901,0.1572
1062,33.9810,0.8436,0.1294
1063,34.9412,0.9020,0.1499
1064,33.1206,0.8818,0.1478
1065,34.1995,0.9075,0.1445
1066,33.7227,0.8962,0.1775
1067,36.1873,0.9319,0.2094
1068,32.6084,0.8773,0.2079
1069,36.0249,0.9207,0.2474
1070,34.8318,0.9137,0.1655
1071,34.6596,0.9076,0.1819
1072,37.7732,0.9554,0.1465
1073,35.4098,0.9330,0.1244
1074,34.7731,0.9267,0.1662
1075,32.7844,0.8636,0.1724
1076,33.4501,0.8923,0.1801
1077,34.2869,0.9185,0.1183
1078,33.1385,0.8966,0.1375
1079,33.7887,0.8886,0.1763
1080,34.1245,0.9080,0.1434
1081,34.1728,0.8911,0.1284
1082,36.1727,0.9534,0.2266
1083,35.1649,0.8667,0.1200
1084,33.6199,0.8916,0.1628
1085,33.5575,0.8534,0.1676
1086,35.2618,0.9253,0.1267
1087,34.5544,0.9157,0.1328
1088,34.5036,0.9011,0.1128
1089,33.8881,0.8874,0.1543
1090,36.0395,0.9451,0.1267
1091,33.9263,0.9004,0.1425
1092,33.8975,0.9072,0.1627
1093,35.3271,0.9264,0.1069
1094,36.0363,0.9436,0.1301
1095,34.2961,0.8941,0.1296
1096,35.2213,0.9436,0.1762
1097,33.7876,0.9000,0.1327
1098,34.4222,0.9010,0.1430
1099,34.6791,0.9279,0.1202
1100,35.8792,0.9389,0.1707
1101,34.0665,0.8697,0.1182
1102,34.0040,0.9091,0.1615
1103,35.7176,0.9398,0.1093
1104,35.7346,0.8963,0.2028
1105,34.3380,0.9097,0.1691
1106,34.0830,0.9076,0.1231
1107,34.9311,0.9126,0.1993
1108,34.7692,0.9070,0.1461
1109,33.8730,0.9065,0.1578
1110,34.0801,0.9071,0.1408
1111,35.7716,0.9381,0.1661
1112,33.3582,0.8894,0.1546
1113,33.7441,0.8914,0.1143
1114,35.5629,0.9390,0.1524
1115,34.0264,0.9105,0.1217
1116,33.9520,0.8477,0.1119
1117,34.3296,0.8700,0.1278
1118,34.2406,0.8686,0.1006
1119,33.3198,0.8740,0.1476
1120,33.6723,0.8900,0.1810
1121,35.4131,0.9229,0.1837
1122,35.9454,0.9319,0.1382
1123,36.1466,0.9111,0.1005
1124,33.1503,0.8802,0.1663
1125,33.9686,0.8878,0.1520
1126,34.0696,0.8981,0.1385
1127,33.2323,0.9016,0.1570
1128,34.3805,0.9137,0.1213
1129,35.2300,0.9233,0.2144
1130,35.2473,0.9340,0.1790
1131,33.6025,0.9008,0.1332
1132,36.5302,0.9274,0.2231
1133,34.8812,0.9161,0.1556
1134,36.0018,0.9240,0.2362
1135,32.3481,0.8588,0.1707
1136,33.8013,0.9071,0.1465
1137,34.5046,0.9181,0.1960
1138,34.8967,0.9124,0.1356
1139,34.0089,0.9111,0.1401
1140,34.2386,0.8915,0.1320
1141,34.7462,0.9142,0.1741
1142,33.6962,0.8928,0.1431
1143,33.9270,0.8975,0.1897
1144,34.3121,0.8958,0.1296
1145,34.5688,0.9158,0.1706
1146,32.8971,0.8726,0.1780
1147,34.6707,0.9145,0.1255
1148,34.7192,0.9168,0.1352
1149,33.9133,0.8735,0.1533
1150,33.6513,0.8988,0.1499
1151,33.7289,0.8995,0.1229
1152,34.8577,0.9225,0.1662
1153,33.1686,0.8585,0.1614
1154,34.7234,0.8703,0.1227
1155,39.0756,0.9743,0.0993
1156,33.9668,0.9057,0.1332
1157,37.8262,0.9639,0.1413
1158,35.9058,0.9374,0.1430
1159,34.5322,0.9032,0.1370
1160,33.8252,0.8558,0.1393
1161,33.8795,0.8899,0.1442
1162,36.1380,0.9340,0.2270
1163,34.1105,0.9022,0.2174
1164,34.3094,0.9143,0.1965
1165,33.4687,0.8854,0.1753
1166,34.5875,0.9178,0.1936
1167,33.7574,0.9097,0.1544
1168,35.1339,0.9303,0.1186
1169,36.5048,0.9458,0.1265
1170,33.9023,0.9033,0.1454
1171,33.6137,0.8944,0.1582
1172,34.6466,0.9208,0.1273
1173,33.5845,0.8870,0.1824
1174,33.9055,0.8986,0.1655
1175,34.6627,0.9143,0.1598
1176,36.4980,0.9403,0.1399
1177,35.2339,0.8712,0.1294
1178,34.4771,0.8930,0.1574
1179,31.6001,0.8487,0.2057
1180,34.3023,0.9084,0.1260
1181,34.9494,0.9153,0.1955
1182,34.0232,0.9012,0.1578
1183,35.8810,0.9437,0.1263
1184,35.1563,0.9231,0.1613
1185,33.7841,0.8994,0.1538
1186,34.4928,0.9063,0.1656
1187,34.8864,0.9163,0.1540
1188,36.2807,0.9210,0.2075
1189,34.1340,0.9019,0.1334
1190,33.6288,0.8937,0.1413
1191,32.7739,0.8942,0.1399
1192,34.2488,0.8981,0.1755
1193,33.5630,0.8824,0.1211
1194,34.9320,0.9226,0.1248
1195,33.9582,0.9048,0.1918
1196,33.5612,0.8855,0.1611
1197,33.2393,0.9044,0.1565
1198,33.8055,0.8724,0.1793
1199,34.8368,0.9156,0.1585
1200,33.6977,0.8867,0.1689
1201,34.9509,0.9219,0.1558
1202,33.7361,0.8911,0.1579
1203,34.3005,0.9221,0.1577
1204,34.6762,0.9233,0.1455
1205,34.9376,0.9314,0.1632
1206,34.4402,0.9029,0.1674
1207,34.6465,0.9155,0.1410
1208,35.1830,0.9312,0.1706
1209,34.0083,0.8974,0.1875
1210,33.2624,0.8671,0.1467
1211,33.3757,0.8534,0.1537
1212,34.1058,0.8982,0.1743
1213,34.0312,0.9087,0.1481
1214,34.4084,0.8855,0.1427
1215,34.3056,0.9104,0.1492
1216,33.8798,0.9061,0.1539
1217,34.2394,0.9018,0.1292
1218,34.1091,0.8894,0.2139
1219,35.5714,0.9380,0.1924
1220,35.9415,0.9467,0.1415
1221,33.8098,0.9048,0.1433
1222,35.2162,0.9212,0.1688
1223,35.4234,0.9020,0.1994
1224,35.4477,0.9296,0.1256
1225,33.5460,0.9000,0.1259
1226,32.4612,0.8614,0.1684
1227,34.4678,0.9064,0.1265
1228,34.2173,0.9113,0.1549
1229,35.2935,0.9253,0.1407
1230,32.2424,0.8605,0.1722
1231,35.0894,0.9247,0.1354
1232,37.7524,0.9505,0.1919
1233,34.5348,0.9161,0.1508
1234,34.0846,0.8719,0.1226
1235,33.6745,0.8992,0.1433
1236,37.1820,0.9543,0.1556
1237,34.7785,0.9072,0.1301
1238,34.4490,0.9062,0.1540
1239,33.8300,0.8754,0.0957
1240,34.0795,0.9141,0.1363
1241,34.3448,0.8965,0.1417
1242,33.9729,0.9054,0.1491
1243,32.8191,0.8722,0.1831
1244,34.0453,0.8964,0.1324
1245,33.9180,0.9060,0.1398
1246,32.6010,0.8850,0.1544
1247,33.8260,0.8806,0.1797
1248,35.7117,0.9295,0.1506
1249,34.0775,0.9022,0.1496
1250,35.9712,0.9472,0.1329
1251,35.4574,0.9341,0.1310
1252,33.8095,0.8957,0.1620
1253,33.7886,0.8986,0.1674
1254,34.7218,0.9138,0.1520
1255,33.8124,0.9095,0.1349
1256,33.9657,0.8969,0.1596
1257,33.4119,0.8972,0.1824
1258,36.9747,0.9506,0.1577
1259,35.1782,0.9236,0.1854
1260,33.6062,0.8907,0.1522
1261,34.3819,0.9339,0.1318
1262,33.3573,0.8903,0.1587
1263,33.9745,0.8998,0.1427
1264,33.6807,0.8996,0.1487
1265,35.5192,0.9330,0.1706
1266,32.7295,0.8490,0.1801
1267,33.7921,0.8851,0.2025
1268,34.8184,0.9215,0.1425
1269,35.2850,0.9259,0.1487
1270,32.5533,0.8727,0.1835
1271,33.7672,0.8811,0.1359
1272,34.5156,0.9136,0.1607
1273,34.4295,0.9170,0.1523
1274,33.3605,0.9081,0.1798
1275,34.8501,0.9220,0.1721
1276,33.9579,0.8874,0.1312
1277,34.4392,0.9075,0.1972
1278,34.2647,0.9206,0.1119
1279,34.6357,0.9348,0.1433
1280,34.1829,0.9161,0.1472
1281,34.0803,0.8606,0.0977
1282,33.5556,0.8773,0.1282
1283,33.6414,0.9071,0.1640
1284,34.1609,0.9043,0.2535
1285,35.4768,0.9386,0.1442
1286,35.6137,0.9257,0.1610
1287,35.1739,0.9176,0.1241
1288,32.4738,0.8712,0.1447
1289,35.6879,0.9327,0.1450
1290,36.4792,0.9432,0.1594
1291,33.5739,0.9015,0.1727
1292,33.6350,0.8843,0.1489
1293,34.6278,0.8998,0.1431
1294,33.7803,0.9051,0.1331
1295,37.6117,0.9626,0.1199
1296,35.4099,0.9496,0.1026
1297,33.8209,0.8909,0.1786
1298,34.3126,0.8910,0.1683
1299,34.7826,0.9089,0.2102
1300,33.8472,0.9023,0.1517
1301,34.9742,0.9227,0.1505
1302,34.1225,0.8606,0.1434
1303,34.4255,0.8839,0.1560
1304,34.6898,0.9168,0.1225
1305,35.0852,0.9271,0.1627
1306,34.5358,0.9036,0.1098
1307,33.7267,0.8910,0.1449
1308,34.4245,0.9055,0.1242
1309,34.7084,0.7273,0.0913
1310,34.4672,0.9193,0.1389
1311,34.5437,0.9196,0.1299
1312,33.1576,0.8900,0.1414
1313,36.9374,0.9529,0.1786
1314,34.1852,0.9071,0.1531
1315,34.0695,0.8919,0.1792
1316,38.3785,0.9660,0.1582
1317,34.9242,0.8874,0.1640
1318,33.3286,0.8848,0.2104
1319,34.1063,0.8583,0.1521
1320,33.9779,0.9084,0.1333
1321,33.2576,0.8876,0.1435
1322,34.3016,0.9080,0.1516
1323,33.3329,0.8703,0.1799
1324,34.0243,0.9050,0.1477
1325,34.3995,0.8782,0.1390
1326,33.8709,0.8836,0.1397
1327,34.3845,0.9224,0.2045
1328,33.6726,0.9018,0.1706
1329,33.1806,0.8888,0.1563
1330,34.3708,0.9178,0.1323
1331,34.7418,0.9262,0.1261
1332,34.1372,0.9085,0.1459
1333,34.9178,0.9283,0.2039
1334,36.1512,0.9450,0.1683
1335,33.7010,0.8616,0.1630
1336,34.3816,0.8618,0.2052
1337,38.5391,0.9654,0.1407
1338,33.6294,0.8946,0.1503
1339,32.8340,0.8454,0.1740
1340,35.3461,0.9390,0.1274
1341,36.7729,0.9444,0.1757
1342,33.8474,0.8537,0.1500
1343,33.9769,0.9087,0.1486
1344,33.9082,0.8885,0.1822
1345,36.4844,0.9300,0.2275
1346,34.2358,0.9090,0.1472
1347,34.5277,0.9134,0.1629
1348,35.7698,0.9300,0.1714
1349,33.3080,0.9059,0.1268
1350,33.4023,0.8986,0.2013
1351,35.8409,0.9267,0.1445
1352,33.9384,0.9027,0.1274
1353,34.4800,0.9059,0.1438
1354,34.3463,0.9064,0.1517
1355,34.2947,0.9054,0.2130
1356,34.6203,0.9020,0.1517
1357,33.5862,0.9053,0.1668
1358,34.3873,0.9062,0.1698
1359,37.5924,0.9276,0.2183
1360,32.7633,0.8295,0.1526
1361,34.8510,0.9249,0.1279
1362,34.5366,0.9144,0.1502
1363,36.0315,0.9448,0.1548
1364,34.9566,0.9155,0.1733
1365,33.8378,0.8794,0.1425
1366,36.1982,0.9378,0.1855
1367,35.2582,0.9400,0.0966
1368,36.5422,0.9450,0.1379
1369,34.2960,0.9111,0.1389
1370,34.1272,0.8339,0.1249
1371,33.8465,0.8929,0.1671
1372,35.9215,0.9263,0.1986
1373,35.5234,0.9348,0.1398
1374,34.4975,0.9148,0.1551
1375,34.8216,0.9229,0.1557
1376,34.9950,0.9356,0.1470
1377,34.8127,0.9245,0.1327
1378,33.4373,0.8846,0.1628
1379,33.9521,0.8989,0.1669
1380,34.5580,0.9035,0.1942
1381,33.8136,0.8909,0.1391
1382,33.6240,0.8694,0.1695
1383,34.9139,0.9178,0.1389
1384,34.1393,0.9169,0.1433
1385,34.1552,0.8951,0.1523
1386,34.0484,0.9022,0.1359
1387,33.1167,0.8841,0.1848
1388,35.1651,0.9270,0.1707
1389,33.1093,0.8738,0.1547
1390,34.1890,0.9118,0.1189
1391,33.3918,0.8986,0.1432
1392,34.4886,0.9115,0.1404
1393,35.8604,0.9326,0.2001
1394,33.8980,0.8951,0.1863
1395,34.5025,0.9126,0.1637
1396,32.9832,0.8815,0.1869
1397,34.0755,0.9049,0.2037
1398,33.8656,0.9253,0.1334
1399,34.1924,0.9137,0.1491
1400,32.9355,0.8904,0.1863
1401,34.8096,0.9291,0.1957
1402,34.0032,0.8856,0.1172
1403,36.1925,0.9475,0.1292
1404,33.8363,0.8893,0.1564
1405,33.8609,0.8733,0.1516
1406,34.5093,0.9143,0.1387
1407,34.1938,0.9071,0.1467
1408,34.9035,0.9186,0.1253
1409,34.6316,0.9210,0.1271
1410,32.8148,0.8774,0.1701
1411,33.6219,0.8913,0.1413
1412,34.1482,0.9044,0.1530
1413,36.0879,0.9479,0.1835
1414,34.9488,0.9024,0.1389
1415,33.0075,0.8697,0.1920
1416,35.1785,0.9244,0.1770
1417,35.3244,0.9423,0.1563
1418,34.2478,0.9189,0.1340
1419,34.7223,0.9126,0.1626
1420,34.6104,0.9164,0.1433
1421,34.3740,0.9111,0.1367
1422,33.5281,0.8756,0.1283
1423,34.9702,0.9228,0.1355
1424,38.9309,0.9559,0.1545
1425,34.4604,0.9046,0.1555
1426,34.2773,0.9103,0.1432
1427,33.9325,0.8635,0.1501
1428,35.5417,0.9200,0.2314
1429,34.6340,0.8818,0.1527
1430,34.0277,0.8720,0.1311
1431,37.1156,0.9653,0.1506
1432,35.4338,0.9166,0.1840
1433,34.2168,0.9113,0.1253
1434,33.7274,0.9112,0.1396
1435,34.9278,0.7504,0.0777
1436,36.4362,0.9433,0.1539
1437,35.4912,0.9260,0.1747
1438,33.3691,0.9027,0.1186
1439,36.3093,0.9426,0.1778
1440,33.8504,0.8651,0.1518
1441,34.6827,0.9239,0.1255
1442,33.7630,0.9012,0.2302
1443,33.8233,0.8930,0.1576
1444,33.3127,0.8882,0.1558
1445,33.3305,0.8794,0.1666
1446,35.0952,0.9289,0.1330
1447,32.9029,0.8923,0.1386
1448,35.4892,0.9176,0.2160
1449,33.6157,0.8564,0.1510
1450,34.0959,0.9047,0.1684
1451,36.0851,0.9396,0.2014
1452,34.2282,0.9134,0.1418
1453,37.4158,0.9544,0.1780
1454,34.2214,0.9139,0.1296
1455,36.7100,0.9488,0.1453
1456,34.2761,0.9127,0.1673
1457,35.0051,0.9236,0.1364
1458,33.5863,0.8849,0.1478
1459,33.4963,0.8657,0.1558
1460,37.8343,0.9574,0.1578
1461,34.7133,0.9194,0.1436
1462,34.7869,0.9172,0.1310
1463,33.8877,0.8900,0.1899
1464,33.4421,0.8798,0.1295
1465,33.7260,0.9023,0.1707
1466,32.2339,0.8439,0.1718
1467,34.1626,0.9140,0.1428
1468,34.6000,0.9221,0.1290
1469,33.8890,0.8978,0.1677
1470,34.2998,0.8956,0.2149
1471,32.5582,0.8709,0.1867
1472,34.2007,0.9023,0.1729
1473,33.5485,0.9058,0.1854
1474,34.4109,0.9093,0.1585
1475,34.7914,0.9260,0.2122
1476,34.2104,0.8969,0.1228
1477,35.1308,0.9258,0.1822
1478,34.0177,0.9040,0.1692
1479,34.5258,0.9115,0.1803
1480,34.0605,0.8995,0.1523
1481,33.5374,0.8721,0.1378
1482,33.7335,0.8937,0.1537
1483,34.8979,0.9194,0.1335
1484,35.1862,0.9198,0.2127
1485,34.6200,0.9078,0.1102
1486,34.0875,0.8987,0.1650
1487,34.5450,0.9292,0.1668
1488,34.7411,0.9265,0.1886
1489,34.0065,0.9108,0.1237
1490,33.5949,0.8950,0.1631
1491,33.6691,0.9046,0.1976
1492,33.2852,0.8957,0.1766
1493,33.4231,0.9042,0.1951
1494,33.9481,0.9066,0.1554
1495,34.1450,0.9035,0.1547
1496,35.9320,0.9352,0.1998
1497,33.7129,0.8871,0.1223
1498,34.2172,0.8917,0.1507
1499,33.9295,0.8999,0.2153
1500,33.4511,0.8772,0.1940
1501,35.9069,0.9326,0.1507
1502,34.7949,0.9195,0.1479
1503,35.0715,0.9374,0.2081
1504,34.4024,0.9101,0.1410
1505,33.9453,0.9074,0.2978
1506,34.2776,0.9072,0.2376
1507,34.5213,0.9105,0.1484
1508,33.5057,0.8955,0.1438
1509,32.3753,0.8913,0.1581
1510,35.0355,0.9207,0.2177
1511,33.5677,0.9026,0.1358
1512,35.7550,0.9365,0.1513
1513,34.4776,0.9205,0.1204
1514,34.2293,0.9051,0.2085
1515,35.5286,0.9431,0.1470
1516,36.7742,0.9516,0.1159
1517,34.8638,0.9198,0.1645
1518,36.5696,0.9390,0.2027
1519,33.5557,0.8982,0.1408
1520,34.1166,0.9010,0.1799
1521,34.7119,0.9213,0.1243
1522,33.8813,0.8971,0.1255
1523,34.1039,0.9076,0.1613
1524,33.7432,0.8839,0.1561
1525,33.0222,0.8843,0.1950
1526,34.0965,0.8888,0.1368
1527,35.3384,0.9291,0.1525
1528,34.2695,0.9196,0.1155
1529,34.6638,0.9103,0.1353
1530,33.4668,0.8955,0.1618
1531,34.4978,0.9203,0.1354
1532,35.1048,0.9207,0.1284
1533,31.7686,0.8562,0.1768
1534,33.9616,0.8862,0.1203
1535,35.1805,0.9212,0.1574
1536,33.7395,0.9006,0.1427
1537,34.0488,0.8930,0.1675
1538,33.8199,0.9050,0.1317
1539,34.0813,0.9060,0.1278
1540,33.8453,0.9025,0.1482
1541,35.2817,0.9232,0.1574
1542,35.8254,0.8992,0.1067
1543,33.0310,0.8904,0.1818
1544,34.1314,0.9151,0.1998
1545,32.7529,0.8811,0.1667
1546,33.7722,0.9021,0.1494
1547,33.5177,0.8868,0.1523
1548,35.2449,0.9301,0.1136
1549,34.5888,0.9099,0.1803
1550,33.3534,0.8943,0.1484
1551,36.5672,0.9412,0.1484
1552,34.4227,0.9119,0.1333
1553,35.8187,0.9332,0.1821
1554,33.2424,0.8447,0.1538
1555,33.7328,0.8991,0.1486
1556,34.8699,0.9224,0.1195
1557,36.2677,0.9460,0.1293
1558,33.8280,0.8842,0.2179
1559,34.3954,0.9169,0.1213
1560,35.5274,0.9296,0.1443
1561,35.1337,0.9264,0.1499
1562,35.1519,0.9250,0.1321
1563,35.2039,0.9210,0.1343
1564,33.6487,0.8861,0.1484
1565,34.7080,0.9141,0.1950
1566,35.2053,0.9140,0.1183
1567,32.1849,0.8580,0.2426
1568,34.3553,0.9186,0.1272
1569,34.5381,0.9166,0.1357
1570,36.0621,0.9411,0.1370
1571,37.3574,0.9557,0.1388
1572,33.1945,0.8895,0.1850
1573,33.6040,0.8886,0.1554
1574,34.7180,0.8963,0.1288
1575,32.9269,0.8630,0.1539
1576,33.5551,0.8764,0.1442
1577,38.0058,0.9606,0.1870
1578,33.9352,0.9101,0.1566
1579,34.7115,0.9110,0.2289
1580,34.2277,0.9064,0.1346
1581,33.8438,0.8749,0.1184
1582,33.9179,0.8893,0.1233
1583,34.9683,0.9319,0.1534
1584,35.0884,0.9214,0.1617
1585,33.7977,0.9171,0.1606
1586,33.3885,0.8904,0.1544
1587,34.6708,0.9179,0.1679
1588,32.3393,0.8794,0.1978
1589,35.1290,0.9208,0.1634
1590,34.1671,0.8979,0.1784
1591,36.3510,0.9418,0.1803
1592,34.3710,0.9000,0.1190
1593,33.1205,0.8777,0.1543
1594,33.9489,0.9060,0.1760
1595,33.9018,0.8988,0.1781
1596,35.1933,0.9249,0.1847
1597,33.6783,0.8974,0.1585
1598,33.4784,0.9033,0.1340
1599,37.3900,0.9534,0.1509
1600,34.4989,0.9124,0.1426
1601,33.9061,0.9029,0.1439
1602,33.6914,0.8978,0.2659
1603,34.4488,0.9168,0.1984
