Image Index,PSNR,SSIM,LPIPS
1,31.014643423178782,0.86844470975911,0.2815900146961212
2,30.37184415773251,0.8318445331330494,0.2116403579711914
3,32.347832997704515,0.8779466499237373,0.21708466112613678
4,30.549189468615,0.8608542254725958,0.2851868271827698
5,31.792558695130225,0.9022424034252294,0.18025203049182892
6,33.12392818307542,0.9097600876895425,0.2100387066602707
7,32.2586758770385,0.9030689729191164,0.1689612865447998
8,31.731975469078545,0.8695184648714913,0.1844509243965149
9,33.632393734585634,0.9288443304651801,0.1948520541191101
10,32.628047043202486,0.924410343801369,0.25232890248298645
11,31.846759132662143,0.9055824146239644,0.2055746167898178
12,32.25158918267305,0.9098264866440224,0.19056814908981323
13,31.331878290762305,0.8718905813114296,0.19648173451423645
14,33.513921742082545,0.9129764280580636,0.18974676728248596
15,33.82737651584427,0.9388235348549001,0.23111170530319214
16,31.844383200667057,0.8699469973886212,0.21337424218654633
17,31.374984896881383,0.8733735913957508,0.2052222639322281
18,31.55532700538385,0.8945026870198487,0.1932024210691452
19,32.462336522959546,0.9013347602070569,0.27482420206069946
20,35.06397655751334,0.9686516380492476,0.15967702865600586
21,32.20141057976035,0.9038011112287314,0.17525720596313477
22,32.346604351308194,0.8937581819100328,0.17830519378185272
23,30.21204761213385,0.8794068816171305,0.20359091460704803
24,31.025937152943595,0.8717577491878524,0.20378224551677704
25,31.395241785940012,0.8864341807528607,0.18826201558113098
26,32.12782146156244,0.8972544044246838,0.20529188215732574
27,31.449245556274153,0.8868559647790532,0.1965993493795395
28,33.060981084160126,0.9261630778246,0.24202269315719604
29,32.739468956743195,0.9074327956155626,0.2636547088623047
30,31.991477472095745,0.8769194707356738,0.20524488389492035
31,30.350131495753093,0.8506178301782846,0.2334880232810974
32,33.39639069001154,0.9452272176266386,0.20304125547409058
33,32.64414745090017,0.9009148602068182,0.1694493442773819
34,29.90582888485324,0.8444602569166512,0.22817549109458923
35,31.185905279013415,0.8693122522301365,0.238310769200325
36,32.147183970728896,0.8838608781946355,0.21885305643081665
37,31.864333852383293,0.8793777179763403,0.20452481508255005
38,32.150129724970185,0.8902848780503858,0.18884949386119843
39,33.115370196013885,0.8501705896416732,0.09708607941865921
40,28.21364363724065,0.7940828315382805,0.24793371558189392
41,29.579399189092253,0.8199487472924456,0.24280796945095062
42,33.98865331382208,0.9402165466394615,0.23710112273693085
43,31.565167229538332,0.8684048365389735,0.20670220255851746
44,31.991445307882476,0.8921768239128841,0.22730225324630737
45,31.857320004847676,0.8720705737361177,0.2671750485897064
46,31.878051720877135,0.8754563255812642,0.19375069439411163
47,32.30998221196427,0.8746739701209119,0.17995615303516388
48,31.825865793879334,0.8952151857678299,0.17931917309761047
49,33.200145356670646,0.9291169990540965,0.28098833560943604
50,32.27705752858726,0.9076402222290788,0.18755683302879333
51,31.41180363589001,0.8532149784856781,0.20053759217262268
52,31.018810892599813,0.8716199809027096,0.17663097381591797
53,32.03745897454887,0.88900390351052,0.1937006264925003
54,33.923848923625634,0.9341435235069899,0.19992958009243011
55,31.664753018658605,0.8786264226090132,0.19095668196678162
56,31.662972149911113,0.9058559442603161,0.2583779990673065
57,32.375218585645044,0.9222154785556813,0.17187990248203278
58,33.00633523416246,0.9025460017045692,0.21956375241279602
59,31.838069810544667,0.8871479890743004,0.3334915041923523
60,31.973844162338562,0.889241852115943,0.19451205432415009
61,31.265168986849368,0.8666038779076619,0.25179293751716614
62,32.68950041219626,0.8930062095157772,0.1948423832654953
63,31.607246262103295,0.8885832843180331,0.22650554776191711
64,33.569648639917304,0.9178466526933499,0.23782095313072205
65,32.38684996826637,0.8856605803372155,0.21904155611991882
66,36.53904777040169,0.9642552636788434,0.2137300670146942
67,31.524433557465976,0.8694091890844731,0.22188523411750793
68,31.74847887690454,0.8638902434240794,0.23663786053657532
69,32.52950633836842,0.9047086923868283,0.21926310658454895
70,32.61397934844365,0.9284774724153165,0.17730775475502014
71,31.887424096113868,0.8745372784721545,0.22981353104114532
72,32.2129834962079,0.8735255294490809,0.19907519221305847
73,31.314241312959798,0.8730646496807205,0.20042267441749573
74,31.671482740727072,0.8876616432308944,0.1890253722667694
75,35.890715031178225,0.9663491634988886,0.18136854469776154
76,34.706950035603974,0.9530360827213112,0.18874824047088623
77,31.139748926768164,0.8770976743549017,0.2637096047401428
78,35.13122254404077,0.9659636662096809,0.15881843864917755
