Image Index,PSNR,SSIM,LPIPS
1,33.69349227897129,0.9021777375151873,0.21423274278640747
2,33.60098761613441,0.8821091965351134,0.13946013152599335
3,34.560797295123415,0.9023607011872657,0.14945068955421448
4,33.11565083124998,0.8966752778737813,0.18763777613639832
5,35.06412204482512,0.9236896043860542,0.11926190555095673
6,35.72929117063897,0.9301547644956181,0.13328655064105988
7,35.190804081128384,0.9278216999396098,0.11006993800401688
8,34.54737253321639,0.9042830056872238,0.13496744632720947
9,36.762607852741056,0.9455125375963936,0.12950539588928223
10,35.54832510938184,0.9441654248049584,0.15019471943378448
11,34.90448004020688,0.9309686356404795,0.13057604432106018
12,36.093998793973256,0.9339209805502579,0.11811655014753342
13,34.23778989953793,0.8914387726464055,0.15479660034179688
14,36.05690723959238,0.9313728210174159,0.13218291103839874
15,36.83452649388692,0.9525085462675204,0.13263288140296936
16,34.13172695293812,0.8984424317061978,0.1417439579963684
17,34.32762636566704,0.9038749554534207,0.14245828986167908
18,34.73409123622994,0.9162653246241488,0.11699332296848297
19,35.007688873796134,0.9217132874732455,0.18102523684501648
20,38.14006836053843,0.974761969293244,0.09307703375816345
21,34.97985497306126,0.927345305839572,0.12190105020999908
22,34.866148835745996,0.9145631028445826,0.12545453011989594
23,33.73745216580948,0.9153524163599953,0.11829228699207306
24,33.805253465598256,0.899553056606309,0.14077046513557434
25,34.319647469813354,0.9144729652060334,0.11732392013072968
26,34.943189496731485,0.9262743328385277,0.13951925933361053
27,34.3840148809126,0.9170664663609216,0.1245773434638977
28,36.12360991442137,0.940900765092229,0.16931656002998352
29,35.484885243934976,0.9276582851679542,0.1611376702785492
30,34.510553421275084,0.9047289151605156,0.13749046623706818
31,33.42997902455228,0.8964622291972094,0.14236968755722046
32,36.662037164876025,0.9590222554879447,0.13437271118164062
33,35.465118436573626,0.9180543803143393,0.12035834044218063
34,33.106494175105006,0.8809154561566137,0.13703003525733948
35,33.957723223489474,0.9041153603616069,0.1649571657180786
36,34.6992923767847,0.9123475628202161,0.14437855780124664
37,34.62128395593153,0.9082168296185393,0.13764938712120056
38,34.82773538189343,0.9192177442783556,0.12570837140083313
39,36.420415505455594,0.8987349250151169,0.05780187249183655
40,31.656978699280913,0.8524500935969695,0.12758514285087585
41,32.493620122499934,0.8707771100339187,0.1513819545507431
42,36.85892301053091,0.9528536707339201,0.15056908130645752
43,34.3661962400494,0.8976930061153453,0.14137576520442963
44,34.82057654653304,0.9167027095385807,0.14125071465969086
45,34.44324992828582,0.9012083517808103,0.17124558985233307
46,34.48815225099365,0.9012832970586817,0.1307440996170044
