Image Index,PSNR,SSIM,LPIPS
1,29.1734087354795,0.843609892454174,0.34696194529533386
2,28.244964116217638,0.7861352853390684,0.24925470352172852
3,30.47396720586824,0.8594582498438167,0.24783621728420258
4,28.699954090392332,0.8415052234687113,0.3258567750453949
5,29.94787419290563,0.8913791143030496,0.2087251991033554
6,31.301869001237883,0.8957740028166715,0.23940196633338928
7,30.120562621348075,0.8812989779716819,0.190702885389328
8,30.154075092485478,0.8633022770071762,0.21297962963581085
9,31.13115005025768,0.9121296432203353,0.24761603772640228
10,30.832001488931496,0.9115626937022401,0.2775319218635559
11,29.49837057048903,0.8861102862206978,0.24326661229133606
12,30.345172457623633,0.892128285655773,0.206536203622818
13,29.33174870351403,0.8534442762603074,0.23677194118499756
14,31.737127986685994,0.899342517181632,0.22162139415740967
15,31.557638118677925,0.9267204421315882,0.26574984192848206
16,30.201611714574078,0.8553690272639211,0.25980672240257263
17,29.424452481492565,0.8581483322443124,0.2357100248336792
18,29.49751688895363,0.8793905890388647,0.22714170813560486
19,30.28339278920662,0.8820037857099816,0.3335546851158142
20,32.14704920299339,0.9633619146612549,0.228225976228714
21,30.16042088870106,0.8876546789042107,0.20933014154434204
22,31.083807454944793,0.8823047353121433,0.20443034172058105
23,28.366831027721936,0.8541746326934054,0.2431739866733551
24,29.14933197993665,0.8554119449890424,0.24276988208293915
25,29.68026359341476,0.8717606678121831,0.2228154093027115
26,30.525213322120564,0.8883235283194911,0.22975391149520874
27,29.650306795564294,0.8715543650452244,0.22133025527000427
28,31.104626046694086,0.9131882798897948,0.2946333587169647
29,30.57941213413053,0.8881450443739366,0.2974817454814911
30,30.21208924710672,0.8616087339867688,0.2398681938648224
31,28.250313101174996,0.8313939528254951,0.28489571809768677
32,31.467927073604486,0.9368601802242436,0.2427768111228943
33,30.70478903315918,0.8798308274953099,0.2084878832101822
34,27.77586848309761,0.8164781209809462,0.27119195461273193
35,29.716092905821224,0.8553295509360375,0.27311187982559204
36,30.295602928439394,0.8692946222751503,0.25195980072021484
37,29.970277312353875,0.869766233149114,0.23487338423728943
